,c.avgHandBatter.,c.avgPlaceBatter.,c.avgHandPitcher.,c.avgPlacePitcher.,c.sampleHandBatter.,c.samplePlaceBatter.,c.sampleHandPitcher.,c.samplePlacePitcher.,c.avgHandBatter..1,c.avgPlaceBatter..1,c.avgHandPitcher..1,c.avgPlacePitcher..1,c.sampleHandBatter..1,c.samplePlaceBatter..1,c.sampleHandPitcher..1,c.samplePlacePitcher..1,c.avgHandBatter..2,c.avgPlaceBatter..2,c.avgHandPitcher..2,c.avgPlacePitcher..2,c.sampleHandBatter..2,c.samplePlaceBatter..2,c.sampleHandPitcher..2,c.samplePlacePitcher..2,hit,atBats,pitcherInMonth.pitcherInMonth.c.pitcherInMonth.,pitcherInMonth.batterInMonth.c.batterInMonth.,parkFactor,dateColumn
86,0.2602298851,0.275065388,0.2327586207,0.2396768402,2175,4588,1624,1114,0.2427184466,0.2685950413,NA,NA,103,242,NA,NA,0.2613636364,0.2763532764,0.2261904762,0.2592592593,176,351,84,54,TRUE,6,0.2540250447,0.2746081505,0.868,2016-08-09
87,0.2707207207,0.2702047414,0.2327586207,0.2396768402,2220,3712,1624,1114,0.3163265306,0.2291666667,NA,NA,98,240,NA,NA,0.335443038,0.2949852507,0.2261904762,0.2592592593,158,339,84,54,TRUE,7,0.2540250447,0.2809597523,0.868,2016-08-09
88,0.2522255193,0.25,0.2327586207,0.2396768402,674,1344,1624,1114,0.2246376812,0.2553191489,NA,NA,138,329,NA,NA,0.2755905512,0.2992125984,0.2261904762,0.2592592593,127,254,84,54,TRUE,7,0.2540250447,0.2824742268,0.868,2016-08-09
89,0.2278839349,0.2199228341,0.2327586207,0.2396768402,1413,2851,1624,1114,0.173553719,0.1961414791,NA,NA,121,311,NA,NA,0.2446043165,0.226006192,0.2261904762,0.2592592593,139,323,84,54,FALSE,7,0.2540250447,0.2424242424,0.868,2016-08-09
90,0.2182284981,0.2356285534,0.2327586207,0.2396768402,779,1583,1624,1114,0.1929824561,0.1726618705,NA,NA,57,139,NA,NA,0.1879699248,0.264957265,0.2261904762,0.2592592593,133,351,84,54,TRUE,7,0.2540250447,0.2314049587,0.868,2016-08-09
91,0.2581967213,0.2208737864,0.2327586207,0.2396768402,244,412,1624,1114,0.2952380952,0.234741784,NA,NA,105,213,NA,NA,0.1666666667,0.2857142857,0.2261904762,0.2592592593,6,7,84,54,TRUE,3,0.2540250447,0.2064516129,0.868,2016-08-09
92,0.2666666667,0.218220339,0.2327586207,0.2396768402,180,472,1624,1114,0.2432432432,0.2479338843,NA,NA,37,121,NA,NA,0.3214285714,0.1751824818,0.2261904762,0.2592592593,56,137,84,54,TRUE,4,0.2540250447,0.1608391608,0.868,2016-08-09
93,0.2236842105,0.2388059701,0.238317757,0.2123076923,76,67,428,325,0.2236842105,0.2388059701,0.2021276596,0.1988950276,76,67,188,181,0.2236842105,0.2388059701,0.2352941176,0.25,76,67,17,12,TRUE,7,0.2641509434,0.1960784314,0.868,2016-08-09
94,0.2578723404,0.2335546168,0.238317757,0.2123076923,1175,1657,428,325,0.2946428571,0.2325581395,0.2021276596,0.1988950276,112,86,188,181,NA,NA,0.2352941176,0.25,NA,NA,17,12,TRUE,5,0.2641509434,0.2552011096,0.868,2016-08-09
95,0.2630992196,0.277412569,0.2,0.2123076923,2691,3803,155,325,0.2541666667,0.2727272727,0.2380952381,0.1988950276,240,330,63,181,0.2648221344,0.2747603834,0.0769230769,0.25,253,313,13,12,TRUE,6,0.2641509434,0.2858166189,0.868,2016-08-09
96,0.2636746143,0.2572759022,0.238317757,0.2123076923,1426,2577,428,325,0.3141361257,0.271875,0.2021276596,0.1988950276,191,320,188,181,0.2654320988,0.2265861027,0.2352941176,0.25,162,331,17,12,TRUE,5,0.2641509434,0.2250580046,0.868,2016-08-09
97,0.2369942197,0.2411764706,0.238317757,0.2123076923,173,170,428,325,0.2369942197,0.2411764706,0.2021276596,0.1988950276,173,170,188,181,0.2369942197,0.2411764706,0.2352941176,0.25,173,170,17,12,FALSE,2,0.2641509434,0.1707317073,0.868,2016-08-09
98,0.2283653846,0.2220943613,0.2,0.2123076923,1248,1738,155,325,0.2821576763,0.2123893805,0.2380952381,0.1988950276,241,339,63,181,0.223628692,0.2668810289,0.0769230769,0.25,237,311,13,12,TRUE,7,0.2641509434,0.2312312312,0.868,2016-08-09
99,0.2045889101,0.1967990516,0.238317757,0.2123076923,1046,1687,428,325,0.1847826087,0.1506849315,0.2021276596,0.1988950276,92,146,188,181,0.2230215827,0.2034883721,0.2352941176,0.25,139,172,17,12,FALSE,2,0.2641509434,0.2093023256,0.868,2016-08-09
100,0.2242524917,0.235059761,0.2,0.2123076923,602,1004,155,325,0.2142857143,0.1818181818,0.2380952381,0.1988950276,112,143,63,181,0.2297297297,0.2717770035,0.0769230769,0.25,148,287,13,12,FALSE,6,0.2641509434,0.223880597,0.868,2016-08-09
101,0.2159090909,0.251552795,0.238317757,0.2123076923,264,322,428,325,0.2300884956,0.2631578947,0.2021276596,0.1988950276,113,114,188,181,0.2300884956,0.2631578947,0.2352941176,0.25,113,114,17,12,FALSE,5,0.2641509434,0.2365591398,0.868,2016-08-09
102,0.2182284981,0.2223183391,0.2172264355,0.2041855204,1558,1156,1846,1768,0.2417061611,0.25,0.1835443038,0.1775147929,422,324,316,338,0.1833333333,0.1779141104,0.2319277108,0.2014652015,180,163,332,273,TRUE,6,0.2208955224,0.2292051756,0.868,2016-08-09
103,0.2413793103,0.2425595238,0.1961852861,0.2041855204,986,672,1835,1768,0.2545454545,0.2673992674,0.1858190709,0.1775147929,385,273,409,338,0.2517482517,0.2282608696,0.2054794521,0.2014652015,286,184,292,273,TRUE,5,0.2208955224,0.2416107383,0.868,2016-08-09
104,0.2351912022,0.2397577485,0.2172264355,0.2041855204,4001,2807,1846,1768,0.2226720648,0.237388724,0.1835443038,0.1775147929,494,337,316,338,0.2235067437,0.223796034,0.2319277108,0.2014652015,519,353,332,273,TRUE,5,0.2208955224,0.2402464066,0.868,2016-08-09
105,0.2265512266,0.2146652497,0.1961852861,0.2041855204,1386,941,1835,1768,0.2313829787,0.216,0.1858190709,0.1775147929,376,250,409,338,0.2124183007,0.2161016949,0.2054794521,0.2014652015,306,236,292,273,TRUE,4,0.2208955224,0.2528735632,0.868,2016-08-09
106,0.1796407186,0.222826087,0.2172264355,0.2041855204,167,184,1846,1768,0.2894736842,0.2352941176,0.1835443038,0.1775147929,38,68,316,338,0.2894736842,0.2352941176,0.2319277108,0.2014652015,38,68,332,273,TRUE,4,0.2208955224,0.1449275362,0.868,2016-08-09
107,0.2656921754,0.242542153,0.1961852861,0.2041855204,1163,771,1835,1768,0.3028571429,0.2516556291,0.1858190709,0.1775147929,175,151,409,338,0.2973684211,0.2318181818,0.2054794521,0.2014652015,380,220,292,273,FALSE,4,0.2208955224,0.2344827586,0.868,2016-08-09
108,0.2107623318,0.231292517,0.2172264355,0.2041855204,669,441,1846,1768,0.2058823529,0.2388888889,0.1835443038,0.1775147929,306,180,316,338,0,0.1428571429,0.2319277108,0.2014652015,19,14,332,273,TRUE,5,0.2208955224,0.1981132075,0.868,2016-08-09
109,0.2,0.2657004831,0.2172264355,0.2041855204,230,207,1846,1768,0.1834862385,0.2580645161,0.1835443038,0.1775147929,109,93,316,338,NA,NA,0.2319277108,0.2014652015,NA,NA,332,273,FALSE,4,0.2208955224,0.2454545455,0.868,2016-08-09
110,0.1886792453,0.1547619048,0.2172264355,0.2041855204,106,84,1846,1768,0.0714285714,0.0588235294,0.1835443038,0.1775147929,14,17,316,338,0.0714285714,0.0588235294,0.2319277108,0.2014652015,14,17,332,273,TRUE,4,0.2208955224,0.2708333333,0.868,2016-08-09
111,0.2760736196,0.2730375427,0.234375,0.2325216025,163,293,1728,1273,0.3064516129,0.311827957,0.2283105023,0.2121212121,62,93,219,165,0.3064516129,0.311827957,0.2406181015,0.2116564417,62,93,453,326,TRUE,4,0.2009803922,0.3047619048,0.868,2016-08-09
112,0.2202820685,0.2168112075,0.234375,0.2325216025,1489,2998,1728,1273,0.1832061069,0.2079510703,0.2283105023,0.2121212121,131,327,219,165,0.2898550725,0.2443729904,0.2406181015,0.2116564417,138,311,453,326,TRUE,4,0.2009803922,0.2125506073,0.868,2016-08-09
113,0.2474747475,0.2470277411,0.234375,0.2325216025,792,1514,1728,1273,0.2536231884,0.2861111111,0.2283105023,0.2121212121,138,360,219,165,0.2346368715,0.2041420118,0.2406181015,0.2116564417,179,338,453,326,TRUE,3,0.2009803922,0.2620817844,0.868,2016-08-09
114,0.2260812582,0.2349258649,0.234375,0.2325216025,1526,3035,1728,1273,0.2203389831,0.2297734628,0.2283105023,0.2121212121,118,309,219,165,0.2232142857,0.2463768116,0.2406181015,0.2116564417,112,276,453,326,TRUE,4,0.2009803922,0.2443703086,0.868,2016-08-09
115,0.2161572052,0.2194772646,0.234375,0.2325216025,1374,2793,1728,1273,0.2252252252,0.2111553785,0.2283105023,0.2121212121,111,251,219,165,0.193877551,0.2752293578,0.2406181015,0.2116564417,98,218,453,326,FALSE,3,0.2009803922,0.2238193018,0.868,2016-08-09
116,0.2726586103,0.2751343054,0.234375,0.2325216025,1324,2606,1728,1273,0.3181818182,0.2544169611,0.2283105023,0.2121212121,110,283,219,165,0.3131313131,0.3560209424,0.2406181015,0.2116564417,99,191,453,326,TRUE,3,0.2009803922,0.266594124,0.868,2016-08-09
117,0.2122830441,0.2040302267,0.1897106109,0.2325216025,749,1191,622,1273,0.5,0,0.1428571429,0.2121212121,4,4,56,165,0.2191780822,0.2212389381,0.1636363636,0.2116564417,73,113,165,326,TRUE,4,0.2009803922,0.1916666667,0.868,2016-08-09
118,0.2029646522,0.1875,0.234375,0.2325216025,877,1456,1728,1273,0.25,0.2325581395,0.2283105023,0.2121212121,40,172,219,165,0.2068965517,0.1338582677,0.2406181015,0.2116564417,116,127,453,326,FALSE,3,0.2009803922,0.19,0.868,2016-08-09
119,0.211722488,0.2129852284,0.234375,0.2325216025,1672,2911,1728,1273,0.2142857143,0.206185567,0.2283105023,0.2121212121,84,97,219,165,0.1654135338,0.2013651877,0.2406181015,0.2116564417,133,293,453,326,FALSE,2,0.2009803922,0.2215719064,0.868,2016-08-09
120,0.2512908778,0.2508858965,0.2300145349,0.2354065323,4067,2822,5504,5756,0.2832244009,0.2689873418,0.229338843,0.2327935223,459,316,484,494,0.2296296296,0.2674897119,0.2549019608,0.2387706856,405,243,408,423,FALSE,4,0.2635445363,0.2497616778,0.868,2016-08-09
121,0.2442602041,0.2439243924,0.2469370147,0.2354065323,1568,1111,5795,5756,0.2532467532,0.2080924855,0.2427184466,0.2327935223,462,346,412,494,0.2565320665,0.2624113475,0.24,0.2387706856,421,282,425,423,TRUE,4,0.2635445363,0.2101910828,0.868,2016-08-09
122,0.2628180782,0.2649807587,0.2300145349,0.2354065323,2633,1819,5504,5756,0.2509881423,0.2724637681,0.229338843,0.2327935223,506,345,484,494,0.2495274102,0.2528089888,0.2549019608,0.2387706856,529,356,408,423,FALSE,4,0.2635445363,0.2401263823,0.868,2016-08-09
123,0.2674403936,0.2643614055,0.2300145349,0.2354065323,7927,5379,5504,5756,0.2285714286,0.2012012012,0.229338843,0.2327935223,490,333,484,494,0.247637051,0.2423398329,0.2549019608,0.2387706856,529,359,408,423,FALSE,3,0.2635445363,0.2842582106,0.868,2016-08-09
124,0.2446642374,0.2307098765,0.2300145349,0.2354065323,1921,1296,5504,5756,0.2543103448,0.2352941176,0.229338843,0.2327935223,464,306,484,494,0.2281449893,0.2086092715,0.2549019608,0.2387706856,469,302,408,423,FALSE,3,0.2635445363,0.2288135593,0.868,2016-08-09
125,0.152,0.131147541,0.2469370147,0.2354065323,125,61,5795,5756,0.152,0.131147541,0.2427184466,0.2327935223,125,61,412,494,0.152,0.131147541,0.24,0.2387706856,125,61,425,423,TRUE,3,0.2635445363,0.1315789474,0.868,2016-08-09
126,0.2256097561,0.2666666667,0.2300145349,0.2354065323,164,105,5504,5756,0.5,NA,0.229338843,0.2327935223,2,NA,484,494,0.5,NA,0.2549019608,0.2387706856,2,NA,408,423,FALSE,3,0.2635445363,0.2054794521,0.868,2016-08-09
127,0.125,NA,0.2300145349,0.2354065323,32,NA,5504,5756,0,NA,0.229338843,0.2327935223,2,NA,484,494,0,NA,0.2549019608,0.2387706856,2,NA,408,423,FALSE,2,0.2635445363,0,0.868,2016-08-09
128,0.2191011236,0.2219251337,0.2469370147,0.2354065323,2136,1496,5795,5756,0.1948717949,0.1794871795,0.2427184466,0.2327935223,195,156,412,494,0.2237762238,0.2371134021,0.24,0.2387706856,143,97,425,423,FALSE,2,0.2635445363,0.1980519481,0.868,2016-08-09
129,0.2168099331,0.2386623912,0.2265379434,0.2313679245,3141,2183,4454,4240,0.1958955224,0.2076023392,0.2413793103,0.2455696203,536,342,348,395,0.2230971129,0.2554112554,0.231884058,0.2446555819,381,231,552,421,FALSE,4,0.2377495463,0.2435105068,0.868,2016-08-09
130,0.2455795678,0.25,0.2192485847,0.2313679245,1018,652,3886,4240,0.2435643564,0.2643312102,0.246105919,0.2455696203,505,314,321,395,0.2435643564,0.2643312102,0.193452381,0.2446555819,505,314,336,421,TRUE,4,0.2377495463,0.304526749,0.868,2016-08-09
131,0.2374670185,0.2348484848,0.2265379434,0.2313679245,2274,1584,4454,4240,0.2286282306,0.2162162162,0.2413793103,0.2455696203,503,333,348,395,0.2426966292,0.2681388013,0.231884058,0.2446555819,445,317,552,421,TRUE,3,0.2377495463,0.2281303602,0.868,2016-08-09
132,0.2173581064,0.2133137183,0.2265379434,0.2313679245,3929,2719,4454,4240,0.2197802198,0.2537878788,0.2413793103,0.2455696203,364,264,348,395,0.2125,0.2370820669,0.231884058,0.2446555819,480,329,552,421,TRUE,3,0.2377495463,0.2223190933,0.868,2016-08-09
133,0.2328042328,0.2326139089,0.2192485847,0.2313679245,567,417,3886,4240,0.25,0.2362869198,0.246105919,0.2455696203,312,237,321,395,0.2666666667,0.25,0.193452381,0.2446555819,75,56,336,421,TRUE,4,0.2377495463,0.2804878049,0.868,2016-08-09
134,0.2423812899,0.2289097188,0.2265379434,0.2313679245,2822,2027,4454,4240,0.2703962704,0.268707483,0.2413793103,0.2455696203,429,294,348,395,0.2673469388,0.214953271,0.231884058,0.2446555819,490,321,552,421,TRUE,4,0.2377495463,0.26448737,0.868,2016-08-09
135,0.2288438617,0.2379182156,0.2192485847,0.2313679245,839,538,3886,4240,0.2431761787,0.2348178138,0.246105919,0.2455696203,403,247,321,395,0.2431761787,0.2348178138,0.193452381,0.2446555819,403,247,336,421,FALSE,2,0.2377495463,0.2243902439,0.868,2016-08-09
136,0.2352941176,0.275862069,0.2192485847,0.2313679245,204,145,3886,4240,0.2352941176,0.275862069,0.246105919,0.2455696203,204,145,321,395,0.2352941176,0.275862069,0.193452381,0.2446555819,204,145,336,421,TRUE,3,0.2377495463,0.2625,0.868,2016-08-09
137,0.0952380952,0.1162790698,0.2192485847,0.2313679245,147,86,3886,4240,0.0754716981,0.1052631579,0.246105919,0.2455696203,53,38,321,395,0.2,0.1818181818,0.193452381,0.2446555819,10,11,336,421,FALSE,3,0.2377495463,0.2058823529,0.868,2016-08-09
138,0.2413592797,0.2334065934,0.2393410853,0.2577054795,3443,2275,1032,1168,0.21021611,0.1782477341,NA,NA,509,331,NA,NA,0.2268041237,0.2425149701,0.2888888889,0.1730769231,485,334,45,52,TRUE,5,0.2664092664,0.2698630137,0.868,2016-08-09
139,0.2497643732,0.2531806616,0.2445223488,0.2577054795,1061,786,1141,1168,0.2333333333,0.2406639004,NA,NA,300,241,NA,NA,0.244966443,0.2622222222,0.1428571429,0.1730769231,298,225,56,52,TRUE,5,0.2664092664,0.2508250825,0.868,2016-08-09
140,NA,0.247759522,0.2445223488,0.2577054795,NA,5356,1141,1168,0.2546419098,0.2586872587,NA,NA,377,259,NA,NA,0.222972973,0.2085308057,0.1428571429,0.1730769231,296,211,56,52,TRUE,4,0.2664092664,0.2538681948,0.868,2016-08-09
141,0.2461678358,0.247759522,0.2445223488,0.2577054795,7698,5356,1141,1168,0.2546419098,0.2586872587,NA,NA,377,259,NA,NA,0.222972973,0.2085308057,0.1428571429,0.1730769231,296,211,56,52,TRUE,4,0.2664092664,0.2538681948,0.868,2016-08-09
142,0.261748959,0.2650560828,0.2393410853,0.2577054795,8405,5795,1032,1168,0.2574257426,0.220735786,NA,NA,404,299,NA,NA,0.288209607,0.2660550459,0.2888888889,0.1730769231,458,327,45,52,TRUE,4,0.2664092664,0.2807906741,0.868,2016-08-09
143,0.2322611164,0.2312680115,0.2445223488,0.2577054795,2114,1388,1141,1168,0.2672413793,0.2892561983,NA,NA,348,242,NA,NA,0.2467532468,0.2446808511,0.1428571429,0.1730769231,154,94,56,52,TRUE,4,0.2664092664,0.2385321101,0.868,2016-08-09
144,0.2397568068,0.2441904762,0.2393410853,0.2577054795,3783,2625,1032,1168,0.2180974478,0.2212121212,NA,NA,431,330,NA,NA,0.2275449102,0.2359550562,0.2888888889,0.1730769231,501,356,45,52,TRUE,4,0.2664092664,0.2609649123,0.868,2016-08-09
145,0.2472160356,0.2365591398,0.2445223488,0.2577054795,449,279,1141,1168,0.2472160356,0.2365591398,NA,NA,449,279,NA,NA,0.2472160356,0.2365591398,0.1428571429,0.1730769231,449,279,56,52,TRUE,3,0.2664092664,0.2278481013,0.868,2016-08-09
146,0.2019230769,0.193258427,0.2393410853,0.2577054795,624,445,1032,1168,0.1797752809,0.1666666667,NA,NA,178,138,NA,NA,0.2188841202,0.2321428571,0.2888888889,0.1730769231,233,168,45,52,FALSE,3,0.2664092664,0.203539823,0.868,2016-08-09
147,0,NA,0.2393410853,0.2577054795,4,NA,1032,1168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2888888889,0.1730769231,NA,NA,45,52,FALSE,2,0.2664092664,0,0.868,2016-08-09
148,0.2721202003,0.3017656501,0.2255466053,0.2222222222,1797,1246,869,846,0.264940239,0.2985915493,NA,NA,502,355,NA,NA,0.268442623,0.2959770115,NA,NA,488,348,NA,NA,TRUE,5,0.2393822394,0.2717622081,0.868,2016-08-09
149,0.2742980562,0.300304878,0.2065081352,0.2222222222,1852,1312,799,846,0.2731182796,0.2924528302,NA,NA,465,318,NA,NA,0.2401960784,0.2846975089,NA,NA,408,281,NA,NA,TRUE,5,0.2393822394,0.2687747036,0.868,2016-08-09
150,0.2956989247,0.3166666667,0.2255466053,0.2222222222,186,120,869,846,0.2956989247,0.3166666667,NA,NA,186,120,NA,NA,0.2956989247,0.3166666667,NA,NA,186,120,NA,NA,TRUE,4,0.2393822394,0.3,0.868,2016-08-09
151,0.2662412993,0.28248114,0.2065081352,0.2222222222,1724,1193,799,846,0.2770137525,0.2934131737,NA,NA,509,334,NA,NA,0.2625368732,0.28,NA,NA,339,250,NA,NA,TRUE,3,0.2393822394,0.2857142857,0.868,2016-08-09
152,0.2637327337,0.267987487,0.2255466053,0.2222222222,3113,1918,869,846,0.2838983051,0.2898550725,NA,NA,472,276,NA,NA,0.2554112554,0.2474576271,NA,NA,462,295,NA,NA,TRUE,5,0.2393822394,0.2444751381,0.868,2016-08-09
153,0.2123015873,0.2076923077,0.2255466053,0.2222222222,1512,910,869,846,0.1878453039,0.1666666667,NA,NA,181,102,NA,NA,0.1875,0.2115384615,NA,NA,144,104,NA,NA,FALSE,1,0.2393822394,0.1989100817,0.868,2016-08-09
154,0.1785714286,0.2366863905,0.2255466053,0.2222222222,224,169,869,846,0.2058823529,0.2571428571,NA,NA,34,35,NA,NA,0,0.1428571429,NA,NA,13,7,NA,NA,FALSE,4,0.2393822394,0.25,0.868,2016-08-09
155,0.2352941176,0.3025210084,0.2255466053,0.2222222222,187,119,869,846,0.2352941176,0.3025210084,NA,NA,187,119,NA,NA,0.2352941176,0.3025210084,NA,NA,187,119,NA,NA,TRUE,4,0.2393822394,0.2682926829,0.868,2016-08-09
156,0.2040816327,0.2307692308,0.2065081352,0.2222222222,98,65,799,846,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0.2,NA,NA,8,5,NA,NA,FALSE,3,0.2393822394,0.0588235294,0.868,2016-08-09
157,0.2355371901,0.2652106084,0.2189349112,0.2124645892,968,641,338,353,0.2264150943,0.2290748899,0.2189349112,0.2124645892,318,227,338,353,0.1956521739,0.3076923077,0.2189349112,0.2124645892,92,52,338,353,FALSE,4,0.2090909091,0.2334801762,0.868,2016-08-09
158,0.2720178372,0.2619808307,0.2189349112,0.2124645892,897,626,338,353,0.2754342432,0.2676056338,0.2189349112,0.2124645892,403,284,338,353,0.2754342432,0.2676056338,0.2189349112,0.2124645892,403,284,338,353,TRUE,4,0.2090909091,0.2830188679,0.868,2016-08-09
159,0.2428571429,0.230620155,0.2010582011,0.2124645892,770,516,378,353,0.2738095238,0.2356321839,0.2010582011,0.2124645892,252,174,378,353,0.24,0.1470588235,0.2010582011,0.2124645892,25,34,378,353,TRUE,4,0.2090909091,0.2129032258,0.868,2016-08-09
160,0.2397712275,0.2237824918,0.2189349112,0.2124645892,4546,3347,338,353,0.2373737374,0.2157676349,0.2189349112,0.2124645892,396,241,338,353,0.1960784314,0.1921921922,0.2189349112,0.2124645892,459,333,338,353,FALSE,4,0.2090909091,0.2356067316,0.868,2016-08-09
161,0.2081377152,0.2208436725,0.2010582011,0.2124645892,639,403,378,353,0.1902654867,0.2361111111,0.2010582011,0.2124645892,226,144,378,353,0.1929824561,0.1428571429,0.2010582011,0.2124645892,57,35,378,353,FALSE,3,0.2090909091,0.237037037,0.868,2016-08-09
162,0.1881533101,0.1827956989,0.2010582011,0.2124645892,287,186,378,353,0.2330097087,0.2027027027,0.2010582011,0.2124645892,103,74,378,353,0,NA,0.2010582011,0.2124645892,3,NA,378,353,TRUE,4,0.2090909091,0.2193548387,0.868,2016-08-09
163,0.2211981567,0.2261521972,0.2189349112,0.2124645892,1302,933,338,353,0.2340909091,0.2532467532,0.2189349112,0.2124645892,440,308,338,353,0.156626506,0.1298701299,0.2189349112,0.2124645892,83,77,338,353,TRUE,3,0.2090909091,0.2289719626,0.868,2016-08-09
164,0.220113852,0.21875,0.2189349112,0.2124645892,1054,640,338,353,0.2305630027,0.2345132743,0.2189349112,0.2124645892,373,226,338,353,0.2260869565,0.2246696035,0.2189349112,0.2124645892,345,227,338,353,TRUE,3,0.2090909091,0.2276119403,0.868,2016-08-09
165,0.1428571429,0.24,0.2010582011,0.2124645892,35,25,378,353,NA,NA,0.2010582011,0.2124645892,0,NA,378,353,NA,NA,0.2010582011,0.2124645892,0,NA,378,353,FALSE,2,0.2090909091,0.125,0.868,2016-08-09
166,0.2539246468,0.247549706,0.225,0.2564766839,5096,3571,400,386,0.1980519481,0.1593406593,0.192,0.1770833333,308,182,125,96,0.2565789474,0.247734139,0.192,0.1770833333,456,331,125,96,TRUE,5,0.2377622378,0.2278195489,0.868,2016-08-09
167,0.3042671614,0.2961038961,0.225,0.2564766839,539,385,400,386,0.303030303,0.2978723404,0.192,0.1770833333,66,47,125,96,0.303030303,0.2978723404,0.192,0.1770833333,66,47,125,96,TRUE,5,0.2377622378,0.2903225806,0.868,2016-08-09
168,0.2690553746,0.2550750221,0.2329842932,0.2564766839,1535,1133,382,386,0.2765273312,0.2755102041,0.2452830189,0.1770833333,311,196,106,96,0.3119266055,0.313253012,0.2452830189,0.1770833333,218,166,106,96,TRUE,5,0.2377622378,0.2300469484,0.868,2016-08-09
169,0.2436738519,0.2295774648,0.225,0.2564766839,2134,1420,400,386,0.2609699769,0.2339622642,0.192,0.1770833333,433,265,125,96,0.2569444444,0.2797927461,0.192,0.1770833333,288,193,125,96,FALSE,4,0.2377622378,0.2068376068,0.868,2016-08-09
170,0.2622731614,0.2480495023,0.225,0.2564766839,5235,3717,400,386,0.2349137931,0.2387096774,0.192,0.1770833333,464,310,125,96,0.270661157,0.2290322581,0.192,0.1770833333,484,310,125,96,TRUE,4,0.2377622378,0.2652599849,0.868,2016-08-09
171,0.2020046261,0.206482593,0.225,0.2564766839,1297,833,400,386,0.1835616438,0.1943127962,0.192,0.1770833333,365,211,125,96,0.2103746398,0.1769911504,0.192,0.1770833333,347,226,125,96,TRUE,3,0.2377622378,0.1748251748,0.868,2016-08-09
172,0.1941309255,0.1750503018,0.225,0.2564766839,886,497,400,386,0.1666666667,0.16,0.192,0.1770833333,456,275,125,96,0.1290322581,0.1111111111,0.192,0.1770833333,31,27,125,96,TRUE,2,0.2377622378,0.1428571429,0.868,2016-08-09
173,0.2677042802,0.2712550607,0.2329842932,0.2564766839,3855,2717,382,386,0.2785145889,0.2950819672,0.2452830189,0.1770833333,377,244,106,96,0.2574257426,0.2575757576,0.2452830189,0.1770833333,505,330,106,96,TRUE,4,0.2377622378,0.2768052516,0.868,2016-08-09
174,0.0961538462,0.1333333333,0.2329842932,0.2564766839,52,30,382,386,0.0961538462,0.1333333333,0.2452830189,0.1770833333,52,30,106,96,0.0961538462,0.1333333333,0.2452830189,0.1770833333,52,30,106,96,TRUE,2,0.2377622378,0.0833333333,0.868,2016-08-09
175,0.2629889083,0.2358078603,0.2200647249,0.2172073343,3426,2519,1545,1418,0.3009708738,0.3214285714,0.2292682927,0.2117962466,206,140,410,373,0.2905263158,0.2296072508,0.2184466019,0.2046632124,475,331,412,386,FALSE,4,0.2585034014,0.2668213457,0.868,2016-08-09
176,0.2602917342,0.2386058981,0.2200647249,0.2172073343,3085,2238,1545,1418,0.2225063939,0.2340425532,0.2292682927,0.2117962466,391,282,410,373,0.3082706767,0.2585365854,0.2184466019,0.2046632124,266,205,412,386,TRUE,3,0.2585034014,0.2691823899,0.868,2016-08-09
177,0.2374100719,0.2267525036,0.2200647249,0.2172073343,1946,1398,1545,1418,0.2530413625,0.2206405694,0.2292682927,0.2117962466,411,281,410,373,0.2134146341,0.2214765101,0.2184466019,0.2046632124,164,149,412,386,FALSE,2,0.2585034014,0.2599620493,0.868,2016-08-09
178,0.221963704,0.2240365774,0.2200647249,0.2172073343,2149,1531,1545,1418,0.2273838631,0.2290322581,0.2292682927,0.2117962466,409,310,410,373,0.1865284974,0.2147887324,0.2184466019,0.2046632124,386,284,412,386,FALSE,4,0.2585034014,0.2266112266,0.868,2016-08-09
179,0.242156074,0.2465940054,0.2200647249,0.2172073343,1243,734,1545,1418,0.2109704641,0.2213740458,0.2292682927,0.2117962466,237,131,410,373,0.2720403023,0.2896825397,0.2184466019,0.2046632124,397,252,412,386,TRUE,4,0.2585034014,0.1961538462,0.868,2016-08-09
180,0.260948491,0.2587014726,0.2337139019,0.2172073343,4407,2988,1489,1418,0.2692307692,0.2695652174,0.2205128205,0.2117962466,182,115,390,373,0.2534653465,0.25,0.2225063939,0.2046632124,505,368,391,386,FALSE,4,0.2585034014,0.2516682555,0.868,2016-08-09
181,0.2472647702,0.2483974359,0.2200647249,0.2172073343,914,624,1545,1418,0.2831325301,0.2780269058,0.2292682927,0.2117962466,332,223,410,373,0.2512315271,0.3006535948,0.2184466019,0.2046632124,203,153,412,386,FALSE,3,0.2585034014,0.2924528302,0.868,2016-08-09
